AGEP,SEX,PINCP,PUMA,state
79,2,42800,03216,42
49,1,34980,03225,42
49,2,0,03225,42
18,2,0,03225,42
17,1,0,03225,42
78,1,1400,03227,42
73,2,9700,03222,42
62,1,45000,03231,42
62,2,63100,03231,42
51,1,15000,03231,42
2,1,-19999,03231,42
46,1,24000,03222,42
52,2,56000,03222,42
25,2,0,03222,42
2,2,-19999,03222,42
2,2,-19999,03222,42
24,1,20000,03222,42
58,2,3000,03227,42
62,1,60000,03221,42
67,2,23000,03221,42
55,2,65000,03229,42
58,1,43000,03229,42
26,1,6700,03229,42
12,1,-19999,03229,42
57,1,358000,03224,42
31,2,43000,03229,42
81,2,32500,03224,42
45,1,1100,03228,42
48,2,45000,03228,42
23,1,126000,03228,42
64,2,86300,03216,42
67,1,90000,03216,42
33,2,120000,03230,42
71,1,68500,03231,42
69,2,8400,03231,42
45,1,10000,03231,42
15,1,0,03231,42
68,2,3100,03222,42
40,1,3200,03222,42
23,2,12000,03229,42
56,1,52000,03221,42
53,2,46600,03221,42
30,2,37000,03222,42
28,2,750,03222,42
52,1,64500,03216,42
22,1,31000,03216,42
31,1,45000,03216,42
41,1,39000,03216,42
37,2,32000,03229,42
16,1,570,03229,42
8,2,-19999,03229,42
36,2,220050,03231,42
38,2,58000,03216,42
41,1,150000,03216,42
28,1,16000,03231,42
28,2,50000,03231,42
66,2,6200,03228,42
67,1,11300,03228,42
42,1,0,03228,42
15,1,0,03228,42
37,2,6900,03228,42
51,1,55000,03231,42
49,2,30000,03231,42
25,2,18500,03231,42
23,2,7400,03231,42
21,2,30000,03231,42
19,2,1400,03231,42
69,1,72000,03216,42
59,2,51000,03216,42
65,2,10880,03225,42
14,2,-19999,03225,42
11,2,-19999,03225,42
9,1,-19999,03225,42
32,1,200000,03224,42
32,2,100000,03224,42
63,1,0,03231,42
63,2,7400,03231,42
28,1,50000,03231,42
26,2,50730,03231,42
42,1,35000,03228,42
35,2,70000,03230,42
29,1,230000,03230,42
66,2,57700,03227,42
56,1,10800,03222,42
57,1,9900,03222,42
27,1,29900,03222,42
57,2,7900,03227,42
53,2,21600,03231,42
53,1,48000,03231,42
30,1,50000,03231,42
49,1,54000,03231,42
32,2,48000,03223,42
35,1,55000,03223,42
89,2,20200,03228,42
43,1,61000,03231,42
35,1,72000,03231,42
28,1,80000,03230,42
52,2,36500,03228,42
29,2,108000,03228,42
25,2,2000,03228,42
63,1,62200,03216,42
58,1,9000,03216,42
56,2,6600,03216,42
42,1,8650,03216,42
35,1,26000,03216,42
75,2,16000,03227,42
78,1,42400,03227,42
54,2,30500,03227,42
61,2,10420,03229,42
27,2,0,03229,42
63,2,9770,03228,42
63,1,9770,03228,42
56,1,26900,03223,42
60,2,6000,03223,42
25,1,67000,03223,42
30,1,126000,03231,42
30,2,5000,03231,42
0,2,-19999,03231,42
61,2,17100,03222,42
51,1,76000,03227,42
50,2,19000,03227,42
19,1,0,03227,42
17,1,0,03227,42
11,2,-19999,03227,42
69,2,25000,03222,42
33,1,65000,03228,42
33,2,100000,03228,42
12,1,-19999,03228,42
7,2,-19999,03228,42
3,1,-19999,03228,42
95,1,75700,03221,42
66,2,10700,03223,42
55,1,0,03223,42
28,1,5100,03227,42
29,2,0,03227,42
28,2,30000,03227,42
84,2,7100,03221,42
32,2,13700,03231,42
32,1,21300,03231,42
34,2,270000,03230,42
35,1,160000,03230,42
4,2,-19999,03230,42
0,2,-19999,03230,42
65,2,378000,03221,42
32,1,4800,03216,42
68,1,117000,03221,42
73,2,10000,03221,42
52,1,141000,03227,42
53,2,36000,03227,42
14,1,-19999,03227,42
17,2,4500,03227,42
29,1,73000,03221,42
29,2,75000,03221,42
23,2,36700,03227,42
3,1,-19999,03227,42
1,1,-19999,03227,42
50,2,1300,03216,42
56,1,15000,03216,42
9,2,-19999,03216,42
26,1,73900,03216,42
39,1,28000,03223,42
31,2,40000,03223,42
11,2,-19999,03223,42
8,2,-19999,03223,42
6,2,-19999,03223,42
0,2,-19999,03223,42
60,2,3000,03231,42
31,1,0,03231,42
62,1,10100,03227,42
58,2,22800,03221,42
64,1,14400,03221,42
42,2,65000,03224,42
58,1,75000,03224,42
29,2,0,03231,42
29,1,45000,03231,42
3,1,-19999,03231,42
22,2,25000,03229,42
22,2,0,03229,42
26,2,90000,03230,42
26,2,95000,03230,42
34,1,53000,03230,42
36,2,38000,03230,42
6,1,-19999,03230,42
34,1,45000,03230,42
31,2,20000,03231,42
30,2,38000,03231,42
70,1,91700,03222,42
44,1,12500,03222,42
59,1,70000,03216,42
41,1,200000,03230,42
42,2,60000,03230,42
8,2,-19999,03230,42
5,2,-19999,03230,42
68,1,34000,03230,42
62,2,175000,03230,42
22,1,8000,03230,42
21,1,0,03230,42
41,2,27000,03225,42
17,1,0,03225,42
63,2,30600,03223,42
46,2,1700,03224,42
20,2,1700,03224,42
74,1,22000,03227,42
64,2,47000,03227,42
38,2,12200,03227,42
10,2,-19999,03227,42
22,1,0,03229,42
21,1,0,03229,42
20,1,0,03229,42
67,2,27100,03227,42
68,1,13500,03227,42
70,2,27800,03227,42
70,1,29300,03221,42
35,2,120000,03231,42
31,1,20000,03231,42
67,1,475000,03230,42
49,2,102500,03228,42
68,1,26000,03230,42
73,1,54300,03229,42
34,1,73000,03230,42
34,2,0,03230,42
78,1,99200,03224,42
46,1,6000,03224,42
26,1,2000,03224,42
58,1,4000,03224,42
25,1,0,03229,42
27,1,25000,03229,42
31,1,120000,03216,42
32,2,45000,03216,42
41,2,102000,03216,42
28,1,40000,03230,42
74,1,14200,03227,42
73,2,15000,03227,42
40,1,20400,03227,42
34,2,30000,03216,42
28,2,6000,03216,42
28,2,6000,03216,42
43,2,66000,03216,42
49,1,85000,03216,42
42,1,132000,03231,42
41,2,93000,03231,42
26,1,50000,03216,42
26,2,40000,03216,42
64,1,91700,03225,42
31,2,3300,03223,42
26,1,80000,03216,42
24,2,37000,03216,42
31,1,67000,03231,42
29,2,30000,03231,42
23,2,28000,03231,42
20,1,19000,03231,42
25,1,9500,03228,42
23,1,6000,03228,42
19,2,26500,03228,42
30,2,130000,03228,42
32,1,0,03228,42
23,2,80000,03229,42
26,2,30000,03229,42
26,2,0,03229,42
24,2,45000,03229,42
23,2,11800,03229,42
22,2,2000,03229,42
36,1,38000,03229,42
36,2,40000,03229,42
23,2,0,03229,42
64,1,1200,03222,42
49,2,37200,03222,42
46,1,15100,03222,42
61,2,45200,03222,42
55,1,0,03222,42
32,2,100000,03216,42
34,1,65000,03216,42
38,1,36000,03222,42
35,1,9600,03228,42
36,1,80000,03229,42
41,1,59000,03230,42
46,2,101000,03230,42
35,2,20000,03227,42
32,1,65030,03216,42
60,2,25000,03223,42
59,1,75000,03223,42
37,1,0,03223,42
72,1,3400,03224,42
71,2,3000,03224,42
57,2,5000,03222,42
65,1,12490,03222,42
67,1,12680,03227,42
64,1,0,03225,42
69,2,4000,03225,42
59,1,90400,03216,42
68,1,24300,03216,42
62,2,298400,03230,42
82,2,59700,03230,42
45,2,135000,03227,42
45,2,50000,03225,42
22,1,5000,03225,42
17,1,0,03225,42
53,2,16350,03216,42
54,1,99000,03229,42
56,2,25000,03229,42
71,2,48600,03216,42
31,1,109000,03228,42
31,2,51000,03228,42
35,2,73000,03216,42
72,2,82400,03230,42
85,2,175600,03231,42
85,1,24100,03231,42
37,2,105000,03229,42
41,1,10500,03229,42
6,2,-19999,03229,42
3,2,-19999,03229,42
33,2,84000,03230,42
62,2,120000,03230,42
48,1,22000,03229,42
47,2,30000,03229,42
22,2,31900,03229,42
12,2,-19999,03229,42
54,1,12100,03229,42
28,1,53000,03228,42
32,1,40000,03228,42
29,1,59400,03228,42
29,1,63000,03230,42
28,2,58000,03230,42
47,2,5500,03221,42
10,1,-19999,03221,42
7,2,-19999,03221,42
50,1,25000,03221,42
51,1,89000,03227,42
48,2,52000,03227,42
24,1,18000,03227,42
39,2,20900,03231,42
19,2,0,03231,42
9,1,-19999,03231,42
26,2,29000,03216,42
28,2,750,03216,42
37,2,68000,03227,42
10,1,-19999,03227,42
6,1,-19999,03227,42
29,2,92000,03227,42
95,2,12000,03225,42
42,1,120000,03216,42
34,2,50000,03216,42
1,1,-19999,03216,42
24,1,0,03228,42
29,1,50000,03228,42
24,1,7800,03228,42
23,1,0,03228,42
20,1,0,03228,42
82,1,11600,03230,42
70,2,9500,03230,42
62,1,100000,03216,42
60,2,102000,03216,42
42,1,51000,03221,42
36,2,49000,03221,42
17,1,0,03221,42
14,2,-19999,03221,42
7,1,-19999,03221,42
36,1,0,03222,42
31,2,32000,03222,42
6,1,-19999,03222,42
5,1,-19999,03222,42
3,1,-19999,03222,42
67,2,42500,03216,42
21,2,16500,03229,42
59,1,200000,03221,42
59,2,25000,03221,42
29,2,43300,03221,42
7,1,-19999,03221,42
54,2,12000,03230,42
75,1,30000,03230,42
75,1,56900,03230,42
53,2,42000,03229,42
44,1,0,03229,42
38,1,42300,03222,42
30,2,57000,03222,42
4,1,-19999,03222,42
9,1,-19999,03222,42
8,2,-19999,03222,42
55,1,50000,03222,42
44,1,50000,03222,42
73,2,43800,03230,42
67,1,45500,03224,42
73,2,13800,03224,42
63,2,9000,03225,42
56,2,53000,03230,42
31,2,43000,03230,42
7,1,-19999,03230,42
61,2,25000,03216,42
57,1,0,03216,42
72,2,54000,03224,42
30,2,180000,03228,42
33,1,51000,03231,42
31,2,70000,03231,42
36,1,60000,03222,42
10,2,-19999,03222,42
63,2,36100,03222,42
65,1,40000,03225,42
57,2,11000,03225,42
29,1,5300,03225,42
85,2,184500,03216,42
45,1,100000,03230,42
38,2,0,03230,42
63,2,41100,03216,42
69,1,20200,03216,42
31,1,3900,03216,42
65,2,10200,03216,42
68,2,21300,03216,42
47,2,16000,03216,42
72,2,26500,03230,42
60,1,40000,03230,42
21,2,31000,03224,42
23,1,31000,03224,42
22,2,32700,03227,42
4,1,-19999,03227,42
23,2,50000,03216,42
29,2,25000,03222,42
28,1,49600,03222,42
35,2,75000,03228,42
33,1,68000,03228,42
31,2,89000,03227,42
29,1,34000,03227,42
11,1,-19999,03227,42
4,1,-19999,03227,42
56,1,45000,03230,42
49,2,100000,03230,42
14,1,-19999,03230,42
80,1,22000,03229,42
66,2,4000,03229,42
55,1,26000,03224,42
42,2,0,03224,42
21,2,4800,03224,42
49,2,145500,03230,42
29,2,27000,03229,42
33,1,62000,03229,42
43,1,69020,03229,42
44,2,45000,03229,42
31,1,70000,03230,42
30,2,44000,03227,42
8,1,-19999,03227,42
59,2,58000,03224,42
34,1,80000,03230,42
33,2,93200,03230,42
71,2,104700,03216,42
71,1,38000,03216,42
61,2,12000,03231,42
46,2,1850,03228,42
24,1,47600,03228,42
75,2,14400,03228,42
21,1,30000,03228,42
26,2,55000,03229,42
27,2,30000,03229,42
27,2,30000,03229,42
54,1,70000,03228,42
30,2,0,03228,42
70,2,8600,03228,42
0,1,-19999,03228,42
68,1,0,03227,42
60,2,72000,03227,42
1,2,-19999,03227,42
54,1,134000,03216,42
50,2,60000,03216,42
40,2,18500,03228,42
21,2,3200,03228,42
18,1,4000,03228,42
16,1,0,03228,42
14,2,-19999,03228,42
13,1,-19999,03228,42
11,1,-19999,03228,42
8,1,-19999,03228,42
6,1,-19999,03228,42
1,1,-19999,03228,42
0,1,-19999,03228,42
76,1,0,03221,42
30,2,-7200,03231,42
23,1,6000,03231,42
25,1,45370,03230,42
57,1,177000,03230,42
67,1,148300,03230,42
35,2,60000,03230,42
60,1,50000,03224,42
59,1,1800,03228,42
43,2,4600,03223,42
19,1,2600,03223,42
17,2,0,03223,42
32,2,0,03227,42
5,1,-19999,03227,42
30,1,35000,03222,42
22,2,57000,03222,42
60,2,38400,03222,42
60,2,52000,03222,42
66,1,72000,03222,42
44,2,94000,03231,42
47,1,58000,03231,42
36,2,174000,03230,42
36,2,103000,03230,42
65,2,11300,03230,42
65,1,60000,03230,42
29,1,34100,03230,42
67,1,76730,03221,42
67,2,30300,03221,42
44,1,148000,03231,42
43,2,210000,03231,42
34,1,120000,03231,42
34,1,65000,03224,42
29,2,49000,03224,42
12,2,-19999,03224,42
9,1,-19999,03224,42
5,2,-19999,03224,42
32,2,30000,03227,42
16,2,3300,03227,42
8,2,-19999,03227,42
32,1,28000,03227,42
25,2,8000,03225,42
27,2,7970,03225,42
30,2,120000,03216,42
28,1,25000,03216,42
27,2,45000,03228,42
31,1,75000,03228,42
32,2,1800,03216,42
57,1,30000,03222,42
50,2,55000,03222,42
84,2,0,03222,42
80,2,18500,03222,42
31,2,44900,03228,42
65,2,20100,03230,42
47,2,13400,03230,42
57,2,33000,03227,42
25,1,7200,03227,42
52,1,30000,03227,42
50,2,20000,03227,42
15,2,0,03227,42
10,2,-19999,03227,42
63,1,603000,03230,42
62,2,0,03230,42
52,2,0,03224,42
18,1,900,03224,42
73,2,36600,03228,42
45,2,42000,03222,42
46,1,0,03222,42
15,1,0,03222,42
14,1,-19999,03222,42
44,2,68000,03223,42
20,1,15000,03223,42
17,1,3300,03223,42
64,1,61800,03230,42
50,1,140000,03231,42
57,2,120000,03231,42
32,2,33300,03231,42
61,1,30000,03227,42
67,2,10100,03224,42
36,1,19000,03229,42
27,2,5500,03228,42
55,1,30000,03228,42
11,1,-19999,03228,42
4,1,-19999,03228,42
68,1,120000,03224,42
66,2,90000,03224,42
18,1,900,03224,42
29,2,70000,03230,42
57,2,48000,03229,42
40,1,0,03229,42
63,2,0,03221,42
71,2,10100,03216,42
91,1,16000,03221,42
85,2,33600,03221,42
68,1,44000,03224,42
59,2,8400,03224,42
31,2,21000,03224,42
12,1,-19999,03224,42
58,2,25000,03225,42
81,1,27000,03225,42
81,2,11500,03225,42
70,2,72800,03222,42
56,2,206720,03228,42
64,2,10900,03221,42
65,1,252000,03221,42
42,1,75000,03221,42
35,2,22500,03225,42
8,1,-19999,03225,42
6,1,-19999,03225,42
49,1,40000,03231,42
43,2,210000,03231,42
6,1,-19999,03231,42
2,2,-19999,03231,42
36,2,32720,03229,42
59,2,10100,03229,42
53,2,20000,03222,42
47,1,199800,03221,42
43,2,60400,03221,42
17,1,550,03221,42
9,2,-19999,03221,42
43,2,38000,03227,42
51,1,102000,03229,42
51,2,243500,03229,42
16,1,0,03229,42
33,2,140000,03230,42
28,1,74000,03216,42
28,2,52000,03216,42
72,2,1800,03229,42
49,1,950,03229,42
76,2,1700,03229,42
7,2,-19999,03229,42
54,2,29000,03224,42
39,2,1230,03227,42
9,2,-19999,03227,42
2,1,-19999,03227,42
7,2,-19999,03227,42
68,2,9800,03225,42
21,1,545000,03228,42
26,1,0,03228,42
74,2,31500,03216,42
43,1,0,03216,42
70,2,10000,03228,42
39,2,41000,03228,42
17,1,400,03228,42
44,1,25000,03229,42
33,2,30000,03229,42
24,2,50000,03229,42
25,1,48000,03229,42
29,2,30000,03230,42
24,1,64000,03227,42
71,1,18810,03216,42
81,1,26400,03230,42
36,2,162000,03227,42
53,1,35000,03227,42
58,1,46900,03222,42
58,2,0,03222,42
42,2,136060,03231,42
77,2,25200,03221,42
73,2,160000,03216,42
72,1,40550,03216,42
35,2,160000,03230,42
68,1,105000,03222,42
68,2,61000,03222,42
38,2,58000,03229,42
35,1,99500,03229,42
18,2,9000,03229,42
14,2,-19999,03229,42
10,1,-19999,03229,42
43,2,78000,03221,42
21,1,25000,03221,42
12,2,-19999,03221,42
63,2,37700,03223,42
61,1,65000,03221,42
89,2,21300,03216,42
62,2,9600,03228,42
35,1,120000,03230,42
35,2,62000,03230,42
3,1,-19999,03230,42
1,1,-19999,03230,42
54,2,20000,03228,42
56,1,40000,03228,42
27,2,45000,03231,42
29,2,80000,03231,42
29,2,78000,03231,42
63,2,0,03222,42
29,2,68000,03230,42
38,1,101000,03230,42
32,2,160000,03230,42
32,1,64000,03230,42
1,2,-19999,03230,42
23,2,60000,03227,42
78,1,44600,03222,42
78,2,31800,03222,42
36,2,99000,03231,42
38,1,101000,03231,42
36,1,36000,03221,42
38,2,62000,03229,42
80,1,26000,03228,42
74,2,9700,03228,42
30,1,80000,03227,42
25,1,11000,03227,42
81,1,68000,03224,42
79,2,5400,03224,42
30,2,5000,03230,42
80,1,27600,03230,42
27,2,80000,03224,42
41,2,64000,03223,42
17,1,0,03223,42
15,1,0,03223,42
21,1,12600,03223,42
40,2,105000,03227,42
25,2,0,03227,42
23,1,0,03227,42
20,1,0,03227,42
43,2,9000,03227,42
42,2,6900,03225,42
14,2,-19999,03225,42
43,1,88000,03224,42
43,2,40000,03224,42
22,2,2000,03224,42
2,1,-19999,03224,42
78,2,0,03221,42
83,1,47100,03221,42
32,2,230000,03230,42
62,1,30500,03230,42
28,2,18000,03229,42
31,2,0,03229,42
56,1,49000,03227,42
21,1,19600,03227,42
21,1,9500,03227,42
26,2,62010,03227,42
24,1,20000,03227,42
29,1,86000,03230,42
29,2,72000,03230,42
64,1,106000,03222,42
62,2,75000,03222,42
62,2,57000,03227,42
10,2,-19999,03227,42
74,2,43000,03224,42
62,1,0,03224,42
40,1,50000,03231,42
84,1,41500,03223,42
62,1,22300,03224,42
60,2,272000,03224,42
29,2,45300,03224,42
28,1,41010,03224,42
30,1,80000,03230,42
50,2,18000,03231,42
19,2,26000,03231,42
64,2,24500,03222,42
62,1,9600,03222,42
54,2,0,03222,42
1,1,-19999,03222,42
32,2,20000,03222,42
8,2,-19999,03222,42
71,2,27400,03216,42
64,1,128400,03230,42
52,1,142000,03221,42
69,2,0,03222,42
74,2,82520,03222,42
18,2,9300,03222,42
79,1,74800,03222,42
50,2,10100,03225,42
67,2,16800,03225,42
72,2,0,03224,42
39,2,24000,03224,42
18,1,4000,03224,42
17,2,3000,03224,42
11,2,-19999,03224,42
25,2,70000,03230,42
25,2,40000,03230,42
25,2,75000,03230,42
68,2,12000,03221,42
66,1,80000,03221,42
63,2,0,03221,42
65,1,4000,03221,42
91,2,24000,03221,42
50,2,205000,03230,42
50,1,198000,03230,42
15,2,0,03230,42
12,2,-19999,03230,42
25,2,17800,03228,42
38,1,16800,03228,42
5,1,-19999,03228,42
1,2,-19999,03228,42
52,2,16900,03229,42
26,1,0,03229,42
31,2,90000,03228,42
77,1,21500,03227,42
73,2,0,03227,42
42,2,26070,03227,42
12,1,-19999,03227,42
10,2,-19999,03227,42
1,2,-19999,03227,42
28,1,0,03227,42
31,1,69000,03223,42
25,2,9000,03223,42
58,1,6700,03228,42
20,1,12000,03229,42
51,1,47000,03229,42
28,2,125000,03230,42
74,1,236100,03216,42
70,2,24000,03216,42
46,1,24000,03216,42
31,2,52300,03229,42
52,2,17900,03227,42
64,1,26200,03224,42
66,2,34300,03224,42
24,1,36000,03224,42
31,1,15600,03229,42
32,2,20500,03223,42
36,1,6900,03223,42
6,1,-19999,03223,42
0,1,-19999,03223,42
42,2,78000,03223,42
44,1,21000,03223,42
17,1,4800,03223,42
27,1,72000,03231,42
28,2,80000,03231,42
36,2,35000,03230,42
36,1,545000,03230,42
0,2,-19999,03230,42
65,1,4520,03224,42
28,2,18000,03224,42
79,1,23400,03224,42
72,1,12500,03216,42
69,2,0,03216,42
67,1,57400,03224,42
64,2,0,03224,42
26,2,43580,03228,42
8,1,-19999,03228,42
5,2,-19999,03228,42
2,1,-19999,03228,42
67,2,84100,03216,42
66,1,37000,03216,42
45,2,6400,03216,42
36,1,160000,03231,42
45,2,19000,03222,42
20,2,8300,03222,42
66,1,12900,03222,42
48,2,21600,03222,42
9,1,-19999,03222,42
7,2,-19999,03222,42
46,2,99000,03221,42
51,1,85000,03221,42
9,1,-19999,03221,42
31,1,120000,03230,42
29,2,95010,03230,42
65,1,551000,03231,42
61,2,234700,03231,42
40,2,85000,03230,42
30,1,55000,03228,42
29,2,45000,03228,42
30,1,35000,03231,42
30,2,65000,03231,42
44,1,545200,03216,42
44,2,90000,03216,42
15,1,1000,03216,42
12,1,-19999,03216,42
9,2,-19999,03216,42
9,2,-19999,03216,42
28,2,70000,03216,42
69,1,15300,03231,42
81,1,2400,03221,42
88,2,0,03221,42
46,2,0,03221,42
50,1,545000,03221,42
18,1,10200,03221,42
11,2,-19999,03221,42
36,1,55000,03228,42
35,1,16700,03228,42
33,2,0,03228,42
2,2,-19999,03228,42
0,1,-19999,03228,42
35,1,127000,03228,42
90,2,16500,03224,42
49,1,5500,03229,42
78,2,32700,03222,42
34,1,26000,03222,42
36,2,0,03231,42
40,1,250000,03231,42
72,2,32000,03224,42
26,2,61000,03216,42
65,2,25200,03231,42
35,2,44000,03231,42
66,2,24000,03230,42
71,1,18400,03230,42
86,1,11400,03230,42
71,2,10900,03221,42
36,2,4330,03221,42
32,2,24300,03227,42
12,2,-19999,03227,42
72,1,19600,03224,42
28,2,56000,03231,42
30,2,15000,03216,42
74,2,54100,03224,42
76,2,6500,03222,42
38,1,0,03222,42
67,1,35200,03222,42
71,2,1300,03222,42
38,1,0,03222,42
62,2,24600,03222,42
53,1,50000,03222,42
33,1,53000,03222,42
11,1,-19999,03222,42
64,2,0,03231,42
71,1,115000,03231,42
63,2,104000,03228,42
63,1,22200,03228,42
20,1,4500,03228,42
31,1,75000,03231,42
44,1,120700,03222,42
43,2,0,03230,42
39,1,300000,03230,42
8,2,-19999,03230,42
5,1,-19999,03230,42
69,2,65120,03231,42
38,1,16100,03231,42
76,1,40000,03231,42
50,1,40000,03227,42
54,1,11800,03222,42
28,2,88000,03230,42
48,2,55000,03230,42
80,2,22900,03216,42
43,1,130,03216,42
61,1,70000,03222,42
23,1,62000,03216,42
23,2,25000,03216,42
69,1,53000,03230,42
34,2,20000,03231,42
35,1,555000,03231,42
5,1,-19999,03231,42
3,1,-19999,03231,42
38,1,70000,03224,42
59,1,65000,03227,42
34,1,80000,03231,42
32,2,131200,03231,42
27,1,66000,03230,42
83,2,16400,03222,42
62,2,14810,03222,42
63,2,6800,03229,42
39,1,3000,03229,42
18,1,0,03229,42
13,2,-19999,03229,42
36,2,80000,03231,42
38,1,52000,03231,42
0,1,-19999,03231,42
37,2,15000,03228,42
15,1,0,03228,42
11,2,-19999,03228,42
8,2,-19999,03228,42
38,1,56000,03229,42
72,2,15200,03222,42
55,1,28000,03224,42
16,1,10700,03224,42
11,2,-19999,03224,42
33,2,35000,03230,42
34,1,50000,03230,42
1,1,-19999,03230,42
72,1,15900,03221,42
71,2,41800,03221,42
41,1,150000,03222,42
50,2,50000,03222,42
22,2,5000,03222,42
25,2,45000,03225,42
4,2,-19999,03225,42
2,2,-19999,03225,42
0,2,-19999,03225,42
23,2,33000,03229,42
26,1,65000,03230,42
26,1,70000,03230,42
26,1,55000,03230,42
40,2,97000,03230,42
38,1,70000,03230,42
7,1,-19999,03230,42
5,1,-19999,03230,42
2,2,-19999,03230,42
81,2,327900,03230,42
86,1,45240,03230,42
57,1,603000,03216,42
56,2,13900,03216,42
26,1,17700,03216,42
23,1,6100,03216,42
43,1,210000,03231,42
71,1,76100,03230,42
72,2,99000,03230,42
28,1,70000,03231,42
26,1,75000,03231,42
60,1,9630,03223,42
37,2,8000,03223,42
45,1,26000,03223,42
20,1,0,03223,42
13,2,-19999,03223,42
32,1,250000,03230,42
30,2,130000,03230,42
65,2,17200,03229,42
33,2,9400,03229,42
63,1,83000,03227,42
54,2,30000,03227,42
25,2,25000,03227,42
77,2,91000,03216,42
76,2,46250,03216,42
37,1,30000,03221,42
41,2,90000,03221,42
12,2,-19999,03221,42
35,1,130500,03228,42
30,2,58000,03228,42
56,1,78000,03223,42
41,1,10000,03216,42
26,1,87000,03228,42
26,2,49000,03228,42
37,1,97800,03221,42
35,2,0,03221,42
3,2,-19999,03221,42
61,2,11300,03224,42
54,2,55000,03231,42
27,1,50000,03231,42
22,1,10700,03231,42
42,2,30000,03231,42
46,1,300000,03231,42
15,1,0,03231,42
13,2,-19999,03231,42
54,2,0,03228,42
46,1,117000,03228,42
16,1,0,03228,42
27,2,119000,03230,42
54,1,26200,03223,42
22,2,0,03223,42
71,1,11900,03231,42
68,2,41000,03231,42
34,2,0,03225,42
33,1,6890,03225,42
68,1,60300,03230,42
62,2,50000,03221,42
76,1,22000,03221,42
28,2,68000,03231,42
27,1,90000,03231,42
45,2,57000,03227,42
68,1,67000,03227,42
40,2,120000,03221,42
40,1,10000,03221,42
12,1,-19999,03221,42
7,2,-19999,03221,42
5,1,-19999,03221,42
38,1,10000,03221,42
23,1,1000,03229,42
23,2,0,03229,42
23,2,0,03229,42
44,1,39000,03222,42
38,2,0,03222,42
57,2,32000,03221,42
53,1,20000,03221,42
84,2,42000,03221,42
24,2,26000,03216,42
35,1,40000,03228,42
73,2,37000,03221,42
42,1,94610,03216,42
10,1,-19999,03216,42
7,2,-19999,03216,42
29,1,2700,03231,42
26,2,45000,03231,42
24,2,24000,03231,42
70,2,26200,03224,42
68,1,16800,03229,42
68,1,30600,03230,42
63,2,5800,03230,42
26,1,85000,03230,42
25,1,40000,03230,42
25,2,40000,03230,42
63,2,18200,03222,42
40,1,5000,03229,42
68,1,110000,03223,42
65,2,0,03223,42
60,2,60900,03229,42
46,2,0,03229,42
48,1,24000,03229,42
7,2,-19999,03229,42
50,1,0,03229,42
45,2,16600,03229,42
22,1,0,03229,42
14,2,-19999,03229,42
66,1,57800,03222,42
63,2,30100,03222,42
90,2,20200,03222,42
30,2,63000,03230,42
59,2,57000,03228,42
60,1,0,03228,42
27,2,50000,03227,42
32,1,100000,03230,42
33,2,0,03230,42
5,1,-19999,03230,42
5,1,-19999,03230,42
0,1,-19999,03230,42
42,2,90020,03229,42
80,2,102000,03230,42
87,1,27000,03230,42
31,2,21000,03222,42
10,1,-19999,03222,42
6,2,-19999,03222,42
72,2,19000,03229,42
33,2,62010,03230,42
31,2,250000,03230,42
91,1,70000,03216,42
36,2,97000,03231,42
36,1,135000,03231,42
1,2,-19999,03231,42
0,2,-19999,03231,42
89,2,18460,03222,42
55,1,80000,03221,42
58,2,30000,03221,42
19,2,2500,03228,42
19,1,7000,03228,42
62,1,22000,03227,42
61,2,45200,03227,42
11,2,-19999,03227,42
32,1,100000,03221,42
29,2,40000,03228,42
26,1,51000,03228,42
52,2,88000,03231,42
16,1,0,03231,42
14,1,-19999,03231,42
26,1,48000,03216,42
66,1,55200,03223,42
48,2,0,03230,42
67,1,305100,03230,42
68,2,46500,03230,42
67,2,347600,03221,42
79,1,10800,03224,42
78,2,31000,03224,42
68,2,44500,03229,42
70,2,84000,03229,42
34,1,80000,03216,42
41,2,17000,03230,42
40,1,550000,03230,42
12,2,-19999,03230,42
12,1,-19999,03230,42
71,2,21000,03225,42
73,2,29600,03216,42
76,2,67200,03230,42
74,1,99400,03230,42
62,2,42000,03229,42
32,1,80000,03229,42
63,2,9600,03231,42
58,1,125000,03216,42
76,2,84700,03221,42
52,1,16000,03221,42
30,1,0,03221,42
67,2,0,03221,42
56,1,200000,03216,42
50,2,0,03216,42
15,1,200,03216,42
73,1,21400,03216,42
57,2,23000,03231,42
36,2,0,03231,42
95,1,23800,03231,42
64,1,47600,03227,42
38,1,12700,03227,42
84,2,18000,03227,42
64,2,13700,03227,42
95,2,19330,03222,42
72,1,14700,03222,42
44,1,40000,03222,42
13,1,-19999,03222,42
8,1,-19999,03222,42
70,2,104400,03222,42
39,1,19300,03227,42
63,2,10600,03222,42
26,2,73000,03230,42
81,2,37000,03225,42
65,2,10300,03224,42
8,2,-19999,03224,42
28,1,5000,03227,42
29,1,13600,03222,42
30,2,2000,03222,42
58,2,40000,03222,42
63,2,40000,03231,42
81,2,32200,03231,42
59,2,44610,03231,42
63,1,22000,03224,42
23,2,2200,03227,42
28,1,40000,03227,42
30,2,40000,03221,42
27,1,38000,03221,42
79,2,40900,03221,42
95,2,9800,03221,42
64,1,850,03227,42
29,1,75000,03231,42
22,1,10000,03230,42
45,2,20000,03221,42
52,1,65000,03221,42
